// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> 音無
<1398> エロエロ団ナンバー１

//<1399> ただのエロ少年
<1399> ただのエロ少年

//<1400> ユリブサイク
<1400> ユリブサイク

//<1401> ドピュッシー
<1401> ドピュッシー

//<1402> アメリカンエロドッグ
<1402> アメリカンエロドッグ

//<1403> ゼウス
<1403> ゼウス

//<1404> 日向markⅡ
<1404> 日向markⅡ

//<1405> 糞虫
<1405> 糞虫

//<1406> 量産型日向
<1406> 量産型日向

//<1407> ？？
<1407> ？？

//<1408> 「お前のひたむきな元気さって、貴重だと思うぞ」
<1408> 「お前のひたむきな元気さって、貴重だと思うぞ」

//<1409> 音無
<1409> 音無

//<1410> クソ坊主
<1410> クソ坊主

//<1411> 代理人
<1411> 代理人

//<1412> 微妙すぎるイケメン
<1412> 微妙すぎるイケメン

//<1413> ロリコン
<1413> ロリコン

//<1414> メガネ仲間
<1414> メガネ仲間

//<1415> 暗算日本記録保持者
<1415> 暗算日本記録保持者

//<1416> 通り魔
<1416> 通り魔

//<1417> 記憶ナシ男
<1417> 記憶ナシ男

//<1418> 音速
<1418> 音速

//<1419> 無限
<1419> 無限

//<1420> エロ侍
<1420> エロ侍

//<1421> エロエロ団ナンバー１
<1421> エロエロ団ナンバー１

//<1422> ただのエロ少年
<1422> ただのエロ少年

//<1423> ユリブサイク
<1423> ユリブサイク

//<1424> ドピュッシー
<1424> ドピュッシー

//<1425> アメリカンエロドッグ
<1425> アメリカンエロドッグ

//<1426> ゼウス
<1426> ゼウス

//<1427> 日向markⅡ
<1427> 日向markⅡ

//<1428> 糞虫
<1428> 糞虫

//<1429> 量産型日向
<1429> 量産型日向

//<1430> ？？
<1430> ？？

//<1431> 「後先考えない猪突猛進っぷりは、見ていて清々しいしな」
<1431> 「後先考えない猪突猛進っぷりは、見ていて清々しいしな」

//<1432> ユイ
<1432> ユイ

//<1433> 「いや…でも…えっとぉ…」
<1433> 「いや…でも…えっとぉ…」

//<1434> ユイ
<1434> ユイ

//<1435> 「あたし、先輩の気持ち応えられませんよ」
<1435> 「あたし、先輩の気持ち応えられませんよ」

//<1436> 音無
<1436> 音無

//<1437> クソ坊主
<1437> クソ坊主

//<1438> 代理人
<1438> 代理人

//<1439> 微妙すぎるイケメン
<1439> 微妙すぎるイケメン

//<1440> ロリコン
<1440> ロリコン

//<1441> メガネ仲間
<1441> メガネ仲間

//<1442> 暗算日本記録保持者
<1442> 暗算日本記録保持者

//<1443> 通り魔
<1443> 通り魔

//<1444> 記憶ナシ男
<1444> 記憶ナシ男

//<1445> 音速
<1445> 音速

//<1446> 無限
<1446> 無限

//<1447> エロ侍
<1447> エロ侍

//<1448> エロエロ団ナンバー１
<1448> エロエロ団ナンバー１

//<1449> ただのエロ少年
<1449> ただのエロ少年

//<1450> ユリブサイク
<1450> ユリブサイク

//<1451> ドピュッシー
<1451> ドピュッシー

//<1452> アメリカンエロドッグ
<1452> アメリカンエロドッグ

//<1453> ゼウス
<1453> ゼウス

//<1454> 日向markⅡ
<1454> 日向markⅡ

//<1455> 糞虫
<1455> 糞虫

//<1456> 量産型日向
<1456> 量産型日向

//<1457> ？？
<1457> ？？

//<1458> 「ああ、それは心配しないでいい」
<1458> 「ああ、それは心配しないでいい」

//<1459> ユイ
<1459> ユイ

//<1460> 「それは力ずくでもあたしを奪ってやるって意味ですか？」
<1460> 「それは力ずくでもあたしを奪ってやるって意味ですか？」

//<1461> 音無
<1461> 音無

//<1462> クソ坊主
<1462> クソ坊主

//<1463> 代理人
<1463> 代理人

//<1464> 微妙すぎるイケメン
<1464> 微妙すぎるイケメン

//<1465> ロリコン
<1465> ロリコン

//<1466> メガネ仲間
<1466> メガネ仲間

//<1467> 暗算日本記録保持者
<1467> 暗算日本記録保持者

//<1468> 通り魔
<1468> 通り魔

//<1469> 記憶ナシ男
<1469> 記憶ナシ男

//<1470> 音速
<1470> 音速

//<1471> 無限
<1471> 無限

//<1472> エロ侍
<1472> エロ侍

//<1473> エロエロ団ナンバー１
<1473> エロエロ団ナンバー１

//<1474> ただのエロ少年
<1474> ただのエロ少年

//<1475> ユリブサイク
<1475> ユリブサイク

//<1476> ドピュッシー
<1476> ドピュッシー

//<1477> アメリカンエロドッグ
<1477> アメリカンエロドッグ

//<1478> ゼウス
<1478> ゼウス

//<1479> 日向markⅡ
<1479> 日向markⅡ

//<1480> 糞虫
<1480> 糞虫

//<1481> 量産型日向
<1481> 量産型日向

//<1482> ？？
<1482> ？？

//<1483> 「お前のポジティブさは凄いな…」
<1483> 「お前のポジティブさは凄いな…」

//<1484> 音無
<1484> 音無

//<1485> クソ坊主
<1485> クソ坊主

//<1486> 代理人
<1486> 代理人

//<1487> 微妙すぎるイケメン
<1487> 微妙すぎるイケメン

//<1488> ロリコン
<1488> ロリコン

//<1489> メガネ仲間
<1489> メガネ仲間

//<1490> 暗算日本記録保持者
<1490> 暗算日本記録保持者

//<1491> 通り魔
<1491> 通り魔

//<1492> 記憶ナシ男
<1492> 記憶ナシ男

//<1493> 音速
<1493> 音速

//<1494> 無限
<1494> 無限

//<1495> エロ侍
<1495> エロ侍

//<1496> エロエロ団ナンバー１
<1496> エロエロ団ナンバー１

//<1497> ただのエロ少年
<1497> ただのエロ少年

//<1498> ユリブサイク
<1498> ユリブサイク

//<1499> ドピュッシー
<1499> ドピュッシー

//<1500> アメリカンエロドッグ
<1500> アメリカンエロドッグ

//<1501> ゼウス
<1501> ゼウス

//<1502> 日向markⅡ
<1502> 日向markⅡ

//<1503> 糞虫
<1503> 糞虫

//<1504> 量産型日向
<1504> 量産型日向

//<1505> ？？
<1505> ？？

//<1506> 「そうじゃなくて、好きって言ってもいろいろあるだろ」
<1506> 「そうじゃなくて、好きって言ってもいろいろあるだろ」

//<1507> 音無
<1507> 音無

//<1508> クソ坊主
<1508> クソ坊主

//<1509> 代理人
<1509> 代理人

//<1510> 微妙すぎるイケメン
<1510> 微妙すぎるイケメン

//<1511> ロリコン
<1511> ロリコン

//<1512> メガネ仲間
<1512> メガネ仲間

//<1513> 暗算日本記録保持者
<1513> 暗算日本記録保持者

//<1514> 通り魔
<1514> 通り魔

//<1515> 記憶ナシ男
<1515> 記憶ナシ男

//<1516> 音速
<1516> 音速

//<1517> 無限
<1517> 無限

//<1518> エロ侍
<1518> エロ侍

//<1519> エロエロ団ナンバー１
<1519> エロエロ団ナンバー１

//<1520> ただのエロ少年
<1520> ただのエロ少年

//<1521> ユリブサイク
<1521> ユリブサイク

//<1522> ドピュッシー
<1522> ドピュッシー

//<1523> アメリカンエロドッグ
<1523> アメリカンエロドッグ

//<1524> ゼウス
<1524> ゼウス

//<1525> 日向markⅡ
<1525> 日向markⅡ

//<1526> 糞虫
<1526> 糞虫

//<1527> 量産型日向
<1527> 量産型日向

//<1528> ？？
<1528> ？？

//<1529> 「どちらかと言えば、お前に対しての好きって…そうだな、家族のに近いかな」
<1529> 「どちらかと言えば、お前に対しての好きって…そうだな、家族のに近いかな」

//<1530> ユイ
<1530> ユイ

//<1531> 「家族、ですか」
<1531> 「家族、ですか」

//<1532> 音無
<1532> 音無

//<1533> クソ坊主
<1533> クソ坊主

//<1534> 代理人
<1534> 代理人

//<1535> 微妙すぎるイケメン
<1535> 微妙すぎるイケメン

//<1536> ロリコン
<1536> ロリコン

//<1537> メガネ仲間
<1537> メガネ仲間

//<1538> 暗算日本記録保持者
<1538> 暗算日本記録保持者

//<1539> 通り魔
<1539> 通り魔

//<1540> 記憶ナシ男
<1540> 記憶ナシ男

//<1541> 音速
<1541> 音速

//<1542> 無限
<1542> 無限

//<1543> エロ侍
<1543> エロ侍

//<1544> エロエロ団ナンバー１
<1544> エロエロ団ナンバー１

//<1545> ただのエロ少年
<1545> ただのエロ少年

//<1546> ユリブサイク
<1546> ユリブサイク

//<1547> ドピュッシー
<1547> ドピュッシー

//<1548> アメリカンエロドッグ
<1548> アメリカンエロドッグ

//<1549> ゼウス
<1549> ゼウス

//<1550> 日向markⅡ
<1550> 日向markⅡ

//<1551> 糞虫
<1551> 糞虫

//<1552> 量産型日向
<1552> 量産型日向

//<1553> ？？
<1553> ？？

//<1554> 「記憶が戻ってないから、何とも言えないけど、そうだな…妹みたいな感じなんだ」
<1554> 「記憶が戻ってないから、何とも言えないけど、そうだな…妹みたいな感じなんだ」

//<1555> 音無
<1555> 音無

//<1556> クソ坊主
<1556> クソ坊主

//<1557> 代理人
<1557> 代理人

//<1558> 微妙すぎるイケメン
<1558> 微妙すぎるイケメン

//<1559> ロリコン
<1559> ロリコン

//<1560> メガネ仲間
<1560> メガネ仲間

//<1561> 暗算日本記録保持者
<1561> 暗算日本記録保持者

//<1562> 通り魔
<1562> 通り魔

//<1563> 記憶ナシ男
<1563> 記憶ナシ男

//<1564> 音速
<1564> 音速

//<1565> 無限
<1565> 無限

//<1566> エロ侍
<1566> エロ侍

//<1567> エロエロ団ナンバー１
<1567> エロエロ団ナンバー１

//<1568> ただのエロ少年
<1568> ただのエロ少年

//<1569> ユリブサイク
<1569> ユリブサイク

//<1570> ドピュッシー
<1570> ドピュッシー

//<1571> アメリカンエロドッグ
<1571> アメリカンエロドッグ

//<1572> ゼウス
<1572> ゼウス

//<1573> 日向markⅡ
<1573> 日向markⅡ

//<1574> 糞虫
<1574> 糞虫

//<1575> 量産型日向
<1575> 量産型日向

//<1576> ？？
<1576> ？？

//<1577> 「危なっかしくて放っておけないからな」
<1577> 「危なっかしくて放っておけないからな」

//<1578> ユイ
<1578> ユイ

//<1579> 「えーー、あたしのどこが危なっかしいんですか？」
<1579> 「えーー、あたしのどこが危なっかしいんですか？」

//<1580> 音無
<1580> 音無

//<1581> クソ坊主
<1581> クソ坊主

//<1582> 代理人
<1582> 代理人

//<1583> 微妙すぎるイケメン
<1583> 微妙すぎるイケメン

//<1584> ロリコン
<1584> ロリコン

//<1585> メガネ仲間
<1585> メガネ仲間

//<1586> 暗算日本記録保持者
<1586> 暗算日本記録保持者

//<1587> 通り魔
<1587> 通り魔

//<1588> 記憶ナシ男
<1588> 記憶ナシ男

//<1589> 音速
<1589> 音速

//<1590> 無限
<1590> 無限

//<1591> エロ侍
<1591> エロ侍

//<1592> エロエロ団ナンバー１
<1592> エロエロ団ナンバー１

//<1593> ただのエロ少年
<1593> ただのエロ少年

//<1594> ユリブサイク
<1594> ユリブサイク

//<1595> ドピュッシー
<1595> ドピュッシー

//<1596> アメリカンエロドッグ
<1596> アメリカンエロドッグ

//<1597> ゼウス
<1597> ゼウス

//<1598> 日向markⅡ
<1598> 日向markⅡ

//<1599> 糞虫
<1599> 糞虫

//<1600> 量産型日向
<1600> 量産型日向

//<1601> ？？
<1601> ？？

//<1602> 「その自覚がないってのが、すでに危ないと思うぞ」
<1602> 「その自覚がないってのが、すでに危ないと思うぞ」

//<1603> ユイ
<1603> ユイ

//<1604> 「結構緻密に計算してるつもりなんだけどなー」
<1604> 「結構緻密に計算してるつもりなんだけどなー」

//<1605> 音無
<1605> 音無

//<1606> クソ坊主
<1606> クソ坊主

//<1607> 代理人
<1607> 代理人

//<1608> 微妙すぎるイケメン
<1608> 微妙すぎるイケメン

//<1609> ロリコン
<1609> ロリコン

//<1610> メガネ仲間
<1610> メガネ仲間

//<1611> 暗算日本記録保持者
<1611> 暗算日本記録保持者

//<1612> 通り魔
<1612> 通り魔

//<1613> 記憶ナシ男
<1613> 記憶ナシ男

//<1614> 音速
<1614> 音速

//<1615> 無限
<1615> 無限

//<1616> エロ侍
<1616> エロ侍

//<1617> エロエロ団ナンバー１
<1617> エロエロ団ナンバー１

//<1618> ただのエロ少年
<1618> ただのエロ少年

//<1619> ユリブサイク
<1619> ユリブサイク

//<1620> ドピュッシー
<1620> ドピュッシー

//<1621> アメリカンエロドッグ
<1621> アメリカンエロドッグ

//<1622> ゼウス
<1622> ゼウス

//<1623> 日向markⅡ
<1623> 日向markⅡ

//<1624> 糞虫
<1624> 糞虫

//<1625> 量産型日向
<1625> 量産型日向

//<1626> ？？
<1626> ？？

//<1627> 「お前の行動が緻密な計算に基づかれてるんだとしたら、別の意味で危ないな」
<1627> 「お前の行動が緻密な計算に基づかれてるんだとしたら、別の意味で危ないな」

//<1628> ユイ
<1628> ユイ

//<1629> 「そうですか？」
<1629> 「そうですか？」

//<1630> 音無
<1630> 音無

//<1631> クソ坊主
<1631> クソ坊主

//<1632> 代理人
<1632> 代理人

//<1633> 微妙すぎるイケメン
<1633> 微妙すぎるイケメン

//<1634> ロリコン
<1634> ロリコン

//<1635> メガネ仲間
<1635> メガネ仲間

//<1636> 暗算日本記録保持者
<1636> 暗算日本記録保持者

//<1637> 通り魔
<1637> 通り魔

//<1638> 記憶ナシ男
<1638> 記憶ナシ男

//<1639> 音速
<1639> 音速

//<1640> 無限
<1640> 無限

//<1641> エロ侍
<1641> エロ侍

//<1642> エロエロ団ナンバー１
<1642> エロエロ団ナンバー１

//<1643> ただのエロ少年
<1643> ただのエロ少年

//<1644> ユリブサイク
<1644> ユリブサイク

//<1645> ドピュッシー
<1645> ドピュッシー

//<1646> アメリカンエロドッグ
<1646> アメリカンエロドッグ

//<1647> ゼウス
<1647> ゼウス

//<1648> 日向markⅡ
<1648> 日向markⅡ

//<1649> 糞虫
<1649> 糞虫

//<1650> 量産型日向
<1650> 量産型日向

//<1651> ？？
<1651> ？？

//<1652> 「ああ、恐いよ…」
<1652> 「ああ、恐いよ…」

//<1653> ユイ
<1653> ユイ

//<1654> 「でも、あたし、先輩がかまってくれて嬉しかったですよ」
<1654> 「でも、あたし、先輩がかまってくれて嬉しかったですよ」

//<1655> ユイ
<1655> ユイ

//<1656> 「こう見えても寂しがり屋ですから」
<1656> 「こう見えても寂しがり屋ですから」

//<1657> 音無
<1657> 音無

//<1658> クソ坊主
<1658> クソ坊主

//<1659> 代理人
<1659> 代理人

//<1660> 微妙すぎるイケメン
<1660> 微妙すぎるイケメン

//<1661> ロリコン
<1661> ロリコン

//<1662> メガネ仲間
<1662> メガネ仲間

//<1663> 暗算日本記録保持者
<1663> 暗算日本記録保持者

//<1664> 通り魔
<1664> 通り魔

//<1665> 記憶ナシ男
<1665> 記憶ナシ男

//<1666> 音速
<1666> 音速

//<1667> 無限
<1667> 無限

//<1668> エロ侍
<1668> エロ侍

//<1669> エロエロ団ナンバー１
<1669> エロエロ団ナンバー１

//<1670> ただのエロ少年
<1670> ただのエロ少年

//<1671> ユリブサイク
<1671> ユリブサイク

//<1672> ドピュッシー
<1672> ドピュッシー

//<1673> アメリカンエロドッグ
<1673> アメリカンエロドッグ

//<1674> ゼウス
<1674> ゼウス

//<1675> 日向markⅡ
<1675> 日向markⅡ

//<1676> 糞虫
<1676> 糞虫

//<1677> 量産型日向
<1677> 量産型日向

//<1678> ？？
<1678> ？？

//<1679> 「そりゃ驚きの事実だな」
<1679> 「そりゃ驚きの事実だな」

//<1680> ユイ
<1680> ユイ

//<1681> 「でしょー」
<1681> 「でしょー」

//<1682> 音無
<1682> 音無

//<1683> クソ坊主
<1683> クソ坊主

//<1684> 代理人
<1684> 代理人

//<1685> 微妙すぎるイケメン
<1685> 微妙すぎるイケメン

//<1686> ロリコン
<1686> ロリコン

//<1687> メガネ仲間
<1687> メガネ仲間

//<1688> 暗算日本記録保持者
<1688> 暗算日本記録保持者

//<1689> 通り魔
<1689> 通り魔

//<1690> 記憶ナシ男
<1690> 記憶ナシ男

//<1691> 音速
<1691> 音速

//<1692> 無限
<1692> 無限

//<1693> エロ侍
<1693> エロ侍

//<1694> エロエロ団ナンバー１
<1694> エロエロ団ナンバー１

//<1695> ただのエロ少年
<1695> ただのエロ少年

//<1696> ユリブサイク
<1696> ユリブサイク

//<1697> ドピュッシー
<1697> ドピュッシー

//<1698> アメリカンエロドッグ
<1698> アメリカンエロドッグ

//<1699> ゼウス
<1699> ゼウス

//<1700> 日向markⅡ
<1700> 日向markⅡ

//<1701> 糞虫
<1701> 糞虫

//<1702> 量産型日向
<1702> 量産型日向

//<1703> ？？
<1703> ？？

//<1704> 「じゃあ、やっぱり放っておけないな」
<1704> 「じゃあ、やっぱり放っておけないな」

//<1705> ユイ
<1705> ユイ

//<1706> 「なんでそんなにあたしを気にかけてくれるの？」
<1706> 「なんでそんなにあたしを気にかけてくれるの？」

//<1707> 音無
<1707> 音無

//<1708> クソ坊主
<1708> クソ坊主

//<1709> 代理人
<1709> 代理人

//<1710> 微妙すぎるイケメン
<1710> 微妙すぎるイケメン

//<1711> ロリコン
<1711> ロリコン

//<1712> メガネ仲間
<1712> メガネ仲間

//<1713> 暗算日本記録保持者
