// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> 音無
//<1670> 昨夜のあの光る刃を思い出し、戦慄する。
<1670> 昨夜のあの光る刃を思い出し、戦慄する。

//<1671> 音無
<1671> 音無

//<1672> クソ坊主
<1672> クソ坊主

//<1673> 代理人
<1673> 代理人

//<1674> 微妙すぎるイケメン
<1674> 微妙すぎるイケメン

//<1675> ロリコン
<1675> ロリコン

//<1676> メガネ仲間
<1676> メガネ仲間

//<1677> 暗算日本記録保持者
<1677> 暗算日本記録保持者

//<1678> 通り魔
<1678> 通り魔

//<1679> 記憶ナシ男
<1679> 記憶ナシ男

//<1680> 音速
<1680> 音速

//<1681> 無限
<1681> 無限

//<1682> エロ侍
<1682> エロ侍

//<1683> エロエロ団ナンバー１
<1683> エロエロ団ナンバー１

//<1684> ただのエロ少年
<1684> ただのエロ少年

//<1685> ユリブサイク
<1685> ユリブサイク

//<1686> ドピュッシー
<1686> ドピュッシー

//<1687> アメリカンエロドッグ
<1687> アメリカンエロドッグ

//<1688> ゼウス
<1688> ゼウス

//<1689> 日向markⅡ
<1689> 日向markⅡ

//<1690> 糞虫
<1690> 糞虫

//<1691> 量産型日向
<1691> 量産型日向

//<1692> ？？
<1692> ？？

//<1693> （あの異常な力…やはり人ならざる者…天使なのか…）
<1693> （あの異常な力…やはり人ならざる者…天使なのか…）

//<1694> nothing
<1694> nothing

//<1695> nothing
<1695> nothing

//<1696> nothing
<1696> nothing

//<1697> nothing
<1697> nothing

//<1698> nothing
<1698> nothing

//<1699> ゆり
<1699> ゆり

//<1700> 女生徒
<1700> 女生徒

//<1701> ？？
<1701> ？？

//<1702> 「まだ来て間もないから混乱するのも無理ないわ。順応性を高めなさいよ。そして、あるがままを受け止めなさい」
<1702> 「まだ来て間もないから混乱するのも無理ないわ。順応性を高めなさいよ。そして、あるがままを受け止めなさい」

//<1703> 音無
<1703> 音無

//<1704> クソ坊主
<1704> クソ坊主

//<1705> 代理人
<1705> 代理人

//<1706> 微妙すぎるイケメン
<1706> 微妙すぎるイケメン

//<1707> ロリコン
<1707> ロリコン

//<1708> メガネ仲間
<1708> メガネ仲間

//<1709> 暗算日本記録保持者
<1709> 暗算日本記録保持者

//<1710> 通り魔
<1710> 通り魔

//<1711> 記憶ナシ男
<1711> 記憶ナシ男

//<1712> 音速
<1712> 音速

//<1713> 無限
<1713> 無限

//<1714> エロ侍
<1714> エロ侍

//<1715> エロエロ団ナンバー１
<1715> エロエロ団ナンバー１

//<1716> ただのエロ少年
<1716> ただのエロ少年

//<1717> ユリブサイク
<1717> ユリブサイク

//<1718> ドピュッシー
<1718> ドピュッシー

//<1719> アメリカンエロドッグ
<1719> アメリカンエロドッグ

//<1720> ゼウス
<1720> ゼウス

//<1721> 日向markⅡ
<1721> 日向markⅡ

//<1722> 糞虫
<1722> 糞虫

//<1723> 量産型日向
<1723> 量産型日向

//<1724> ？？
<1724> ？？

//<1725> 「そして…戦うのか…天使と」
<1725> 「そして…戦うのか…天使と」

//<1726> nothing
<1726> nothing

//<1727> nothing
<1727> nothing

//<1728> nothing
<1728> nothing

//<1729> nothing
<1729> nothing

//<1730> nothing
<1730> nothing

//<1731> ゆり
<1731> ゆり

//<1732> 女生徒
<1732> 女生徒

//<1733> ？？
<1733> ？？

//<1734> 「そうよ。共にね」
<1734> 「そうよ。共にね」

//<1735> bs3_
<1735> bs3_

//<1736> nothing
<1736> nothing

//<1737> nothing
<1737> nothing

//<1738> nothing
<1738> nothing

//<1739> nothing
<1739> nothing

//<1740> nothing
<1740> nothing

//<1741> 女生徒が手を差し出してくる。
<1741> 女生徒が手を差し出してくる。

//<1742> 俺は躊躇した。
<1742> 俺は躊躇した。

//<1743> se_wooddoor_open
<1743> se_wooddoor_open

//<1744> その瞬間、背後でドアの開く音。
<1744> その瞬間、背後でドアの開く音。

//<1745> nothing
<1745> nothing

//<1746> nothing
<1746> nothing

//<1747> nothing
<1747> nothing

//<1748> nothing
<1748> nothing

//<1749> nothing
<1749> nothing

//<1750> 野田
<1750> 野田

//<1751> 男Ｆ
<1751> 男Ｆ

//<1752> イケパイ
<1752> イケパイ

//<1753> 男
<1753> 男

//<1754> ？？
<1754> ？？

//<1755> 「はやまるな、ゆりっぺ！」
<1755> 「はやまるな、ゆりっぺ！」

//<1756> se_trapattack
<1756> se_trapattack

//<1757> nothing
<1757> nothing

//<1758> nothing
<1758> nothing

//<1759> nothing
<1759> nothing

//<1760> nothing
<1760> nothing

//<1761> nothing
<1761> nothing

//<1762> nothing
<1762> nothing

//<1763> 
<1763> 

//<1764> 
<1764> 

//<1765> nothing
<1765> nothing

//<1766> 野田
<1766> 野田

//<1767> 男Ｆ
<1767> 男Ｆ

//<1768> イケパイ
<1768> イケパイ

//<1769> 男
<1769> 男

//<1770> ？？
<1770> ？？

//<1771> 「ぶほっ」
<1771> 「ぶほっ」

//<1772> se_window_break
<1772> se_window_break

//<1773> がしゃーーーーーん！！
<1773> がしゃーーーーーん！！

//<1774> 一瞬にして居なくなった。
<1774> 一瞬にして居なくなった。

//<1775> $$ef_trap_rot_eve
<1775> $$ef_trap_rot_eve

//<1776> 日向
<1776> 日向

//<1777> 男Ｂ
<1777> 男Ｂ

//<1778> エロエロ団総帥
<1778> エロエロ団総帥

//<1779> イケチン
<1779> イケチン

//<1780> ホモ太
<1780> ホモ太

//<1781> ひなチン
<1781> ひなチン

//<1782> 秀樹
<1782> 秀樹

//<1783> 男子生徒
<1783> 男子生徒

//<1784> ？？
<1784> ？？

//<1785> 「あほだ…」
<1785> 「あほだ…」

//<1786> 男Ａ
<1786> 男Ａ

//<1787> 「自分の仕掛けた罠にはまってやがる…」
<1787> 「自分の仕掛けた罠にはまってやがる…」

//<1788> se_shiina
<1788> se_shiina

//<1789> 女Ｂ
<1789> 女Ｂ

//<1790> 「あさはかなり…」
<1790> 「あさはかなり…」

//<1791> 音無
<1791> 音無

//<1792> クソ坊主
<1792> クソ坊主

//<1793> 代理人
<1793> 代理人

//<1794> 微妙すぎるイケメン
<1794> 微妙すぎるイケメン

//<1795> ロリコン
<1795> ロリコン

//<1796> メガネ仲間
<1796> メガネ仲間

//<1797> 暗算日本記録保持者
<1797> 暗算日本記録保持者

//<1798> 通り魔
<1798> 通り魔

//<1799> 記憶ナシ男
<1799> 記憶ナシ男

//<1800> 音速
<1800> 音速

//<1801> 無限
<1801> 無限

//<1802> エロ侍
<1802> エロ侍

//<1803> エロエロ団ナンバー１
<1803> エロエロ団ナンバー１

//<1804> ただのエロ少年
<1804> ただのエロ少年

//<1805> ユリブサイク
<1805> ユリブサイク

//<1806> ドピュッシー
<1806> ドピュッシー

//<1807> アメリカンエロドッグ
<1807> アメリカンエロドッグ

//<1808> ゼウス
<1808> ゼウス

//<1809> 日向markⅡ
<1809> 日向markⅡ

//<1810> 糞虫
<1810> 糞虫

//<1811> 量産型日向
<1811> 量産型日向

//<1812> ？？
<1812> ？？

//<1813> 「…俺もさっきこうなっていたのか…」
<1813> 「…俺もさっきこうなっていたのか…」

//<1814> ドアの向こうで、ぶらーんと天井から垂れ下がる巨大ハンマーを見て、ようやく知る。
<1814> ドアの向こうで、ぶらーんと天井から垂れ下がる巨大ハンマーを見て、ようやく知る。

//<1815> ゆり
<1815> ゆり

//<1816> 女生徒
<1816> 女生徒

//<1817> ？？
<1817> ？？

//<1818> 「ここに無事に入るには合い言葉が必要なのよ。対天使用の作戦本部というわけ」
<1818> 「ここに無事に入るには合い言葉が必要なのよ。対天使用の作戦本部というわけ」

//<1819> nothing
<1819> nothing

//<1820> nothing
<1820> nothing

//<1821> nothing
<1821> nothing

//<1822> nothing
<1822> nothing

//<1823> nothing
<1823> nothing

//<1824> ゆり
<1824> ゆり

//<1825> 女生徒
<1825> 女生徒

//<1826> ？？
<1826> ？？

//<1827> 「この世界ではここ以外に、安全に話し合える場所などないわ」
<1827> 「この世界ではここ以外に、安全に話し合える場所などないわ」

//<1828> 女生徒は、いつでもウェルカムという表情を見せている。
<1828> 女生徒は、いつでもウェルカムという表情を見せている。

//<1829> 俺はまだ答えを出せないでいた。
<1829> 俺はまだ答えを出せないでいた。

//<1830> 音無
<1830> 音無

//<1831> クソ坊主
<1831> クソ坊主

//<1832> 代理人
<1832> 代理人

//<1833> 微妙すぎるイケメン
<1833> 微妙すぎるイケメン

//<1834> ロリコン
<1834> ロリコン

//<1835> メガネ仲間
<1835> メガネ仲間

//<1836> 暗算日本記録保持者
<1836> 暗算日本記録保持者

//<1837> 通り魔
<1837> 通り魔

//<1838> 記憶ナシ男
<1838> 記憶ナシ男

//<1839> 音速
<1839> 音速

//<1840> 無限
<1840> 無限

//<1841> エロ侍
<1841> エロ侍

//<1842> エロエロ団ナンバー１
<1842> エロエロ団ナンバー１

//<1843> ただのエロ少年
<1843> ただのエロ少年

//<1844> ユリブサイク
<1844> ユリブサイク

//<1845> ドピュッシー
<1845> ドピュッシー

//<1846> アメリカンエロドッグ
<1846> アメリカンエロドッグ

//<1847> ゼウス
<1847> ゼウス

//<1848> 日向markⅡ
<1848> 日向markⅡ

//<1849> 糞虫
<1849> 糞虫

//<1850> 量産型日向
<1850> 量産型日向

//<1851> ？？
<1851> ？？

//<1852> 「…時間をくれないか」
<1852> 「…時間をくれないか」

//<1853> nothing
<1853> nothing

//<1854> nothing
<1854> nothing

//<1855> nothing
<1855> nothing

//<1856> nothing
<1856> nothing

//<1857> nothing
<1857> nothing

//<1858> ゆり
<1858> ゆり

//<1859> 女生徒
<1859> 女生徒

//<1860> ？？
<1860> ？？

//<1861> 「ここ以外でならどうぞ」
<1861> 「ここ以外でならどうぞ」

//<1862> ここ以外…。
<1862> ここ以外…。

//<1863> nothing
<1863> nothing

//<1864> nothing
<1864> nothing

//<1865> nothing
<1865> nothing

//<1866> nothing
<1866> nothing

//<1867> nothing
<1867> nothing

//<1868> nothing
<1868> nothing

//<1869> ってことは、あの天使とやらが俺たちをつけ狙って彷徨っている場所ということか…。
<1869> ってことは、あの天使とやらが俺たちをつけ狙って彷徨っている場所ということか…。

//<1870> 胸を突かれた激痛を思い出す。
<1870> 胸を突かれた激痛を思い出す。

//<1871> あんなの二度とごめんだ。
<1871> あんなの二度とごめんだ。

//<1872> nothing
<1872> nothing

//<1873> nothing
<1873> nothing

//<1874> nothing
<1874> nothing

//<1875> nothing
<1875> nothing

//<1876> nothing
<1876> nothing

//<1877> 音無
<1877> 音無

//<1878> クソ坊主
<1878> クソ坊主

//<1879> 代理人
<1879> 代理人

//<1880> 微妙すぎるイケメン
<1880> 微妙すぎるイケメン

//<1881> ロリコン
<1881> ロリコン

//<1882> メガネ仲間
<1882> メガネ仲間

//<1883> 暗算日本記録保持者
<1883> 暗算日本記録保持者

//<1884> 通り魔
<1884> 通り魔

//<1885> 記憶ナシ男
<1885> 記憶ナシ男

//<1886> 音速
<1886> 音速

//<1887> 無限
<1887> 無限

//<1888> エロ侍
<1888> エロ侍

//<1889> エロエロ団ナンバー１
<1889> エロエロ団ナンバー１

//<1890> ただのエロ少年
<1890> ただのエロ少年

//<1891> ユリブサイク
<1891> ユリブサイク

//<1892> ドピュッシー
<1892> ドピュッシー

//<1893> アメリカンエロドッグ
<1893> アメリカンエロドッグ

//<1894> ゼウス
<1894> ゼウス

//<1895> 日向markⅡ
<1895> 日向markⅡ

//<1896> 糞虫
<1896> 糞虫

//<1897> 量産型日向
<1897> 量産型日向

//<1898> ？？
<1898> ？？

//<1899> 「くっ…」
<1899> 「くっ…」

//<1900> 今ここで決断するしかないのか…。
<1900> 今ここで決断するしかないのか…。

//<1901> 仲間に入る
<1901> 仲間に入る

//<1902> 授業を受けて消える
<1902> 授業を受けて消える

//<1903> selbtn : 
<1903> selbtn : 

//<1904> 音無
<1904> 音無

//<1905> クソ坊主
<1905> クソ坊主

//<1906> 代理人
<1906> 代理人

//<1907> 微妙すぎるイケメン
<1907> 微妙すぎるイケメン

//<1908> ロリコン
<1908> ロリコン

//<1909> メガネ仲間
<1909> メガネ仲間

//<1910> 暗算日本記録保持者
<1910> 暗算日本記録保持者

//<1911> 通り魔
<1911> 通り魔

//<1912> 記憶ナシ男
<1912> 記憶ナシ男

//<1913> 音速
<1913> 音速

//<1914> 無限
<1914> 無限

//<1915> エロ侍
<1915> エロ侍

//<1916> エロエロ団ナンバー１
<1916> エロエロ団ナンバー１

//<1917> ただのエロ少年
<1917> ただのエロ少年

//<1918> ユリブサイク
<1918> ユリブサイク

//<1919> ドピュッシー
<1919> ドピュッシー

//<1920> アメリカンエロドッグ
<1920> アメリカンエロドッグ

//<1921> ゼウス
<1921> ゼウス

//<1922> 日向markⅡ
<1922> 日向markⅡ

//<1923> 糞虫
<1923> 糞虫

//<1924> 量産型日向
<1924> 量産型日向

//<1925> ？？
<1925> ？？

//<1926> 「俺…授業を受けて、フジツボに生まれかわるよ…」
<1926> 「俺…授業を受けて、フジツボに生まれかわるよ…」

//<1927> 音無
<1927> 音無

//<1928> クソ坊主
<1928> クソ坊主

//<1929> 代理人
<1929> 代理人

//<1930> 微妙すぎるイケメン
<1930> 微妙すぎるイケメン

//<1931> ロリコン
<1931> ロリコン

//<1932> メガネ仲間
<1932> メガネ仲間

//<1933> 暗算日本記録保持者
<1933> 暗算日本記録保持者

//<1934> 通り魔
<1934> 通り魔

//<1935> 記憶ナシ男
<1935> 記憶ナシ男

//<1936> 音速
<1936> 音速

//<1937> 無限
<1937> 無限

//<1938> エロ侍
<1938> エロ侍

//<1939> エロエロ団ナンバー１
<1939> エロエロ団ナンバー１

//<1940> ただのエロ少年
<1940> ただのエロ少年

//<1941> ユリブサイク
<1941> ユリブサイク

//<1942> ドピュッシー
<1942> ドピュッシー

//<1943> アメリカンエロドッグ
<1943> アメリカンエロドッグ

//<1944> ゼウス
<1944> ゼウス

//<1945> 日向markⅡ
<1945> 日向markⅡ

//<1946> 糞虫
<1946> 糞虫

//<1947> 量産型日向
<1947> 量産型日向

//<1948> ？？
<1948> ？？

//<1949> 「それで食べられても構わない…」
<1949> 「それで食べられても構わない…」

//<1950> nothing
<1950> nothing

//<1951> nothing
<1951> nothing

//<1952> nothing
<1952> nothing

//<1953> nothing
<1953> nothing

//<1954> nothing
<1954> nothing

//<1955> ゆり
<1955> ゆり

//<1956> 女生徒
<1956> 女生徒

//<1957> ？？
<1957> ？？

//<1958> 「えええぇぇぇぇぇええぇぇーーー！！？？」
<1958> 「えええぇぇぇぇぇええぇぇーーー！！？？」

//<1959> nothing
<1959> nothing

//<1960> nothing
<1960> nothing

//<1961> nothing
<1961> nothing

//<1962> nothing
<1962> nothing

//<1963> nothing
<1963> nothing

//<1964> ゆり
<1964> ゆり

//<1965> 女生徒
<1965> 女生徒

//<1966> ？？
<1966> ？？

//<1967> 「あなた、そんな来世でいいの！！？」
<1967> 「あなた、そんな来世でいいの！！？」

//<1968> nothing
<1968> nothing

//<1969> nothing
<1969> nothing

//<1970> nothing
<1970> nothing

//<1971> nothing
<1971> nothing

//<1972> nothing
<1972> nothing

//<1973> 音無
<1973> 音無

//<1974> クソ坊主
<1974> クソ坊主

//<1975> 代理人
<1975> 代理人

//<1976> 微妙すぎるイケメン
<1976> 微妙すぎるイケメン

//<1977> ロリコン
<1977> ロリコン

//<1978> メガネ仲間
<1978> メガネ仲間

//<1979> 暗算日本記録保持者
<1979> 暗算日本記録保持者

//<1980> 通り魔
<1980> 通り魔

//<1981> 記憶ナシ男
<1981> 記憶ナシ男

//<1982> 音速
<1982> 音速

//<1983> 無限
<1983> 無限

//<1984> エロ侍
<1984> エロ侍

//<1985> エロエロ団ナンバー１
<1985> エロエロ団ナンバー１

//<1986> ただのエロ少年
<1986> ただのエロ少年

//<1987> ユリブサイク
<1987> ユリブサイク

//<1988> ドピュッシー
<1988> ドピュッシー

//<1989> アメリカンエロドッグ
<1989> アメリカンエロドッグ

//<1990> ゼウス
<1990> ゼウス

//<1991> 日向markⅡ
<1991> 日向markⅡ

//<1992> 糞虫
<1992> 糞虫

//<1993> 量産型日向
<1993> 量産型日向

//<1994> ？？
<1994> ？？

//<1995> 「記憶もないから、俺がどんなフジツボ並みのつまらない人間かもわかんないしな」
