// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> 音無
<3802> nothing

//<3803> 日向
<3803> 日向

//<3804> 男Ｂ
<3804> 男Ｂ

//<3805> エロエロ団総帥
<3805> エロエロ団総帥

//<3806> イケチン
<3806> イケチン

//<3807> ホモ太
<3807> ホモ太

//<3808> ひなチン
<3808> ひなチン

//<3809> 秀樹
<3809> 秀樹

//<3810> 男子生徒
<3810> 男子生徒

//<3811> ？？
<3811> ？？

//<3812> 「お前には制球力がある。冷静に低めに集めれば、内野で処理できる」
<3812> 「お前には制球力がある。冷静に低めに集めれば、内野で処理できる」

//<3813> nothing
<3813> nothing

//<3814> nothing
<3814> nothing

//<3815> nothing
<3815> nothing

//<3816> nothing
<3816> nothing

//<3817> nothing
<3817> nothing

//<3818> 日向
<3818> 日向

//<3819> 男Ｂ
<3819> 男Ｂ

//<3820> エロエロ団総帥
<3820> エロエロ団総帥

//<3821> イケチン
<3821> イケチン

//<3822> ホモ太
<3822> ホモ太

//<3823> ひなチン
<3823> ひなチン

//<3824> 秀樹
<3824> 秀樹

//<3825> 男子生徒
<3825> 男子生徒

//<3826> ？？
<3826> ？？

//<3827> 「とにかく今のお前は力んでる。自分の投球フォームを忘れてしまっている。リラックスしろ。まずはゆっくり深呼吸だ」
<3827> 「とにかく今のお前は力んでる。自分の投球フォームを忘れてしまっている。リラックスしろ。まずはゆっくり深呼吸だ」

//<3828> nothing
<3828> nothing

//<3829> nothing
<3829> nothing

//<3830> nothing
<3830> nothing

//<3831> nothing
<3831> nothing

//<3832> nothing
<3832> nothing

//<3833> nothing
<3833> nothing

//<3834> 言われるがまま、深く呼吸をする。
<3834> 言われるがまま、深く呼吸をする。

//<3835> nothing
<3835> nothing

//<3836> nothing
<3836> nothing

//<3837> nothing
<3837> nothing

//<3838> nothing
<3838> nothing

//<3839> nothing
<3839> nothing

//<3840> そして日向の目を見て、頷く。
<3840> そして日向の目を見て、頷く。

//<3841> 音無
<3841> 音無

//<3842> クソ坊主
<3842> クソ坊主

//<3843> 代理人
<3843> 代理人

//<3844> 微妙すぎるイケメン
<3844> 微妙すぎるイケメン

//<3845> ロリコン
<3845> ロリコン

//<3846> メガネ仲間
<3846> メガネ仲間

//<3847> 暗算日本記録保持者
<3847> 暗算日本記録保持者

//<3848> 通り魔
<3848> 通り魔

//<3849> 記憶ナシ男
<3849> 記憶ナシ男

//<3850> 音速
<3850> 音速

//<3851> 無限
<3851> 無限

//<3852> エロ侍
<3852> エロ侍

//<3853> エロエロ団ナンバー１
<3853> エロエロ団ナンバー１

//<3854> ただのエロ少年
<3854> ただのエロ少年

//<3855> ユリブサイク
<3855> ユリブサイク

//<3856> ドピュッシー
<3856> ドピュッシー

//<3857> アメリカンエロドッグ
<3857> アメリカンエロドッグ

//<3858> ゼウス
<3858> ゼウス

//<3859> 日向markⅡ
<3859> 日向markⅡ

//<3860> 糞虫
<3860> 糞虫

//<3861> 量産型日向
<3861> 量産型日向

//<3862> ？？
<3862> ？？

//<3863> 「よし、大丈夫だ」
<3863> 「よし、大丈夫だ」

//<3864> 息を吸い、あえて息を止めてみた。
<3864> 息を吸い、あえて息を止めてみた。

//<3865> 音無
<3865> 音無

//<3866> クソ坊主
<3866> クソ坊主

//<3867> 代理人
<3867> 代理人

//<3868> 微妙すぎるイケメン
<3868> 微妙すぎるイケメン

//<3869> ロリコン
<3869> ロリコン

//<3870> メガネ仲間
<3870> メガネ仲間

//<3871> 暗算日本記録保持者
<3871> 暗算日本記録保持者

//<3872> 通り魔
<3872> 通り魔

//<3873> 記憶ナシ男
<3873> 記憶ナシ男

//<3874> 音速
<3874> 音速

//<3875> 無限
<3875> 無限

//<3876> エロ侍
<3876> エロ侍

//<3877> エロエロ団ナンバー１
<3877> エロエロ団ナンバー１

//<3878> ただのエロ少年
<3878> ただのエロ少年

//<3879> ユリブサイク
<3879> ユリブサイク

//<3880> ドピュッシー
<3880> ドピュッシー

//<3881> アメリカンエロドッグ
<3881> アメリカンエロドッグ

//<3882> ゼウス
<3882> ゼウス

//<3883> 日向markⅡ
<3883> 日向markⅡ

//<3884> 糞虫
<3884> 糞虫

//<3885> 量産型日向
<3885> 量産型日向

//<3886> ？？
<3886> ？？

//<3887> 「………」
<3887> 「………」

//<3888> 音無
<3888> 音無

//<3889> クソ坊主
<3889> クソ坊主

//<3890> 代理人
<3890> 代理人

//<3891> 微妙すぎるイケメン
<3891> 微妙すぎるイケメン

//<3892> ロリコン
<3892> ロリコン

//<3893> メガネ仲間
<3893> メガネ仲間

//<3894> 暗算日本記録保持者
<3894> 暗算日本記録保持者

//<3895> 通り魔
<3895> 通り魔

//<3896> 記憶ナシ男
<3896> 記憶ナシ男

//<3897> 音速
<3897> 音速

//<3898> 無限
<3898> 無限

//<3899> エロ侍
<3899> エロ侍

//<3900> エロエロ団ナンバー１
<3900> エロエロ団ナンバー１

//<3901> ただのエロ少年
<3901> ただのエロ少年

//<3902> ユリブサイク
<3902> ユリブサイク

//<3903> ドピュッシー
<3903> ドピュッシー

//<3904> アメリカンエロドッグ
<3904> アメリカンエロドッグ

//<3905> ゼウス
<3905> ゼウス

//<3906> 日向markⅡ
<3906> 日向markⅡ

//<3907> 糞虫
<3907> 糞虫

//<3908> 量産型日向
<3908> 量産型日向

//<3909> ？？
<3909> ？？

//<3910> 「……」
<3910> 「……」

//<3911> nothing
<3911> nothing

//<3912> nothing
<3912> nothing

//<3913> nothing
<3913> nothing

//<3914> nothing
<3914> nothing

//<3915> nothing
<3915> nothing

//<3916> 音無
<3916> 音無

//<3917> クソ坊主
<3917> クソ坊主

//<3918> 代理人
<3918> 代理人

//<3919> 微妙すぎるイケメン
<3919> 微妙すぎるイケメン

//<3920> ロリコン
<3920> ロリコン

//<3921> メガネ仲間
<3921> メガネ仲間

//<3922> 暗算日本記録保持者
<3922> 暗算日本記録保持者

//<3923> 通り魔
<3923> 通り魔

//<3924> 記憶ナシ男
<3924> 記憶ナシ男

//<3925> 音速
<3925> 音速

//<3926> 無限
<3926> 無限

//<3927> エロ侍
<3927> エロ侍

//<3928> エロエロ団ナンバー１
<3928> エロエロ団ナンバー１

//<3929> ただのエロ少年
<3929> ただのエロ少年

//<3930> ユリブサイク
<3930> ユリブサイク

//<3931> ドピュッシー
<3931> ドピュッシー

//<3932> アメリカンエロドッグ
<3932> アメリカンエロドッグ

//<3933> ゼウス
<3933> ゼウス

//<3934> 日向markⅡ
<3934> 日向markⅡ

//<3935> 糞虫
<3935> 糞虫

//<3936> 量産型日向
<3936> 量産型日向

//<3937> ？？
<3937> ？？

//<3938> 「………」
<3938> 「………」

//<3939> 音無
<3939> 音無

//<3940> クソ坊主
<3940> クソ坊主

//<3941> 代理人
<3941> 代理人

//<3942> 微妙すぎるイケメン
<3942> 微妙すぎるイケメン

//<3943> ロリコン
<3943> ロリコン

//<3944> メガネ仲間
<3944> メガネ仲間

//<3945> 暗算日本記録保持者
<3945> 暗算日本記録保持者

//<3946> 通り魔
<3946> 通り魔

//<3947> 記憶ナシ男
<3947> 記憶ナシ男

//<3948> 音速
<3948> 音速

//<3949> 無限
<3949> 無限

//<3950> エロ侍
<3950> エロ侍

//<3951> エロエロ団ナンバー１
<3951> エロエロ団ナンバー１

//<3952> ただのエロ少年
<3952> ただのエロ少年

//<3953> ユリブサイク
<3953> ユリブサイク

//<3954> ドピュッシー
<3954> ドピュッシー

//<3955> アメリカンエロドッグ
<3955> アメリカンエロドッグ

//<3956> ゼウス
<3956> ゼウス

//<3957> 日向markⅡ
<3957> 日向markⅡ

//<3958> 糞虫
<3958> 糞虫

//<3959> 量産型日向
<3959> 量産型日向

//<3960> ？？
<3960> ？？

//<3961> 「……」
<3961> 「……」

//<3962> nothing
<3962> nothing

//<3963> nothing
<3963> nothing

//<3964> nothing
<3964> nothing

//<3965> nothing
<3965> nothing

//<3966> nothing
<3966> nothing

//<3967> 音無
<3967> 音無

//<3968> クソ坊主
<3968> クソ坊主

//<3969> 代理人
<3969> 代理人

//<3970> 微妙すぎるイケメン
<3970> 微妙すぎるイケメン

//<3971> ロリコン
<3971> ロリコン

//<3972> メガネ仲間
<3972> メガネ仲間

//<3973> 暗算日本記録保持者
<3973> 暗算日本記録保持者

//<3974> 通り魔
<3974> 通り魔

//<3975> 記憶ナシ男
<3975> 記憶ナシ男

//<3976> 音速
<3976> 音速

//<3977> 無限
<3977> 無限

//<3978> エロ侍
<3978> エロ侍

//<3979> エロエロ団ナンバー１
<3979> エロエロ団ナンバー１

//<3980> ただのエロ少年
<3980> ただのエロ少年

//<3981> ユリブサイク
<3981> ユリブサイク

//<3982> ドピュッシー
<3982> ドピュッシー

//<3983> アメリカンエロドッグ
<3983> アメリカンエロドッグ

//<3984> ゼウス
<3984> ゼウス

//<3985> 日向markⅡ
<3985> 日向markⅡ

//<3986> 糞虫
<3986> 糞虫

//<3987> 量産型日向
<3987> 量産型日向

//<3988> ？？
<3988> ？？

//<3989> 「………」
<3989> 「………」

//<3990> 音無
<3990> 音無

//<3991> クソ坊主
<3991> クソ坊主

//<3992> 代理人
<3992> 代理人

//<3993> 微妙すぎるイケメン
<3993> 微妙すぎるイケメン

//<3994> ロリコン
<3994> ロリコン

//<3995> メガネ仲間
<3995> メガネ仲間

//<3996> 暗算日本記録保持者
<3996> 暗算日本記録保持者

//<3997> 通り魔
<3997> 通り魔

//<3998> 記憶ナシ男
<3998> 記憶ナシ男

//<3999> 音速
<3999> 音速

//<4000> 無限
<4000> 無限

//<4001> エロ侍
<4001> エロ侍

//<4002> エロエロ団ナンバー１
<4002> エロエロ団ナンバー１

//<4003> ただのエロ少年
<4003> ただのエロ少年

//<4004> ユリブサイク
<4004> ユリブサイク

//<4005> ドピュッシー
<4005> ドピュッシー

//<4006> アメリカンエロドッグ
<4006> アメリカンエロドッグ

//<4007> ゼウス
<4007> ゼウス

//<4008> 日向markⅡ
<4008> 日向markⅡ

//<4009> 糞虫
<4009> 糞虫

//<4010> 量産型日向
<4010> 量産型日向

//<4011> ？？
<4011> ？？

//<4012> 「……」
<4012> 「……」

//<4013> nothing
<4013> nothing

//<4014> nothing
<4014> nothing

//<4015> nothing
<4015> nothing

//<4016> nothing
<4016> nothing

//<4017> nothing
<4017> nothing

//<4018> 音無
<4018> 音無

//<4019> クソ坊主
<4019> クソ坊主

//<4020> 代理人
<4020> 代理人

//<4021> 微妙すぎるイケメン
<4021> 微妙すぎるイケメン

//<4022> ロリコン
<4022> ロリコン

//<4023> メガネ仲間
<4023> メガネ仲間

//<4024> 暗算日本記録保持者
<4024> 暗算日本記録保持者

//<4025> 通り魔
<4025> 通り魔

//<4026> 記憶ナシ男
<4026> 記憶ナシ男

//<4027> 音速
<4027> 音速

//<4028> 無限
<4028> 無限

//<4029> エロ侍
<4029> エロ侍

//<4030> エロエロ団ナンバー１
<4030> エロエロ団ナンバー１

//<4031> ただのエロ少年
<4031> ただのエロ少年

//<4032> ユリブサイク
<4032> ユリブサイク

//<4033> ドピュッシー
<4033> ドピュッシー

//<4034> アメリカンエロドッグ
<4034> アメリカンエロドッグ

//<4035> ゼウス
<4035> ゼウス

//<4036> 日向markⅡ
<4036> 日向markⅡ

//<4037> 糞虫
<4037> 糞虫

//<4038> 量産型日向
<4038> 量産型日向

//<4039> ？？
<4039> ？？

//<4040> 「………」
<4040> 「………」

//<4041> 音無
<4041> 音無

//<4042> クソ坊主
<4042> クソ坊主

//<4043> 代理人
<4043> 代理人

//<4044> 微妙すぎるイケメン
<4044> 微妙すぎるイケメン

//<4045> ロリコン
<4045> ロリコン

//<4046> メガネ仲間
<4046> メガネ仲間

//<4047> 暗算日本記録保持者
<4047> 暗算日本記録保持者

//<4048> 通り魔
<4048> 通り魔

//<4049> 記憶ナシ男
<4049> 記憶ナシ男

//<4050> 音速
<4050> 音速

//<4051> 無限
<4051> 無限

//<4052> エロ侍
<4052> エロ侍

//<4053> エロエロ団ナンバー１
<4053> エロエロ団ナンバー１

//<4054> ただのエロ少年
<4054> ただのエロ少年

//<4055> ユリブサイク
<4055> ユリブサイク

//<4056> ドピュッシー
<4056> ドピュッシー

//<4057> アメリカンエロドッグ
<4057> アメリカンエロドッグ

//<4058> ゼウス
<4058> ゼウス

//<4059> 日向markⅡ
<4059> 日向markⅡ

//<4060> 糞虫
<4060> 糞虫

//<4061> 量産型日向
<4061> 量産型日向

//<4062> ？？
<4062> ？？

//<4063> 「……」
<4063> 「……」

//<4064> 音無
<4064> 音無

//<4065> クソ坊主
<4065> クソ坊主

//<4066> 代理人
<4066> 代理人

//<4067> 微妙すぎるイケメン
<4067> 微妙すぎるイケメン

//<4068> ロリコン
<4068> ロリコン

//<4069> メガネ仲間
<4069> メガネ仲間

//<4070> 暗算日本記録保持者
<4070> 暗算日本記録保持者

//<4071> 通り魔
<4071> 通り魔

//<4072> 記憶ナシ男
<4072> 記憶ナシ男

//<4073> 音速
<4073> 音速

//<4074> 無限
<4074> 無限

//<4075> エロ侍
<4075> エロ侍

//<4076> エロエロ団ナンバー１
<4076> エロエロ団ナンバー１

//<4077> ただのエロ少年
<4077> ただのエロ少年

//<4078> ユリブサイク
<4078> ユリブサイク

//<4079> ドピュッシー
<4079> ドピュッシー

//<4080> アメリカンエロドッグ
<4080> アメリカンエロドッグ

//<4081> ゼウス
<4081> ゼウス

//<4082> 日向markⅡ
<4082> 日向markⅡ

//<4083> 糞虫
<4083> 糞虫

//<4084> 量産型日向
<4084> 量産型日向

//<4085> ？？
<4085> ？？

//<4086> 「…ふはーーー！！」
<4086> 「…ふはーーー！！」

//<4087> nothing
<4087> nothing

//<4088> nothing
<4088> nothing

//<4089> nothing
<4089> nothing

//<4090> nothing
<4090> nothing

//<4091> nothing
<4091> nothing

//<4092> 日向
<4092> 日向

//<4093> 男Ｂ
<4093> 男Ｂ

//<4094> エロエロ団総帥
<4094> エロエロ団総帥

//<4095> イケチン
<4095> イケチン

//<4096> ホモ太
<4096> ホモ太

//<4097> ひなチン
<4097> ひなチン

//<4098> 秀樹
<4098> 秀樹

//<4099> 男子生徒
<4099> 男子生徒

//<4100> ？？
<4100> ？？

//<4101> 「どんな深呼吸だよっ！！」
<4101> 「どんな深呼吸だよっ！！」

//<4102> 音無
<4102> 音無

//<4103> クソ坊主
<4103> クソ坊主

//<4104> 代理人
<4104> 代理人

//<4105> 微妙すぎるイケメン
<4105> 微妙すぎるイケメン

//<4106> ロリコン
<4106> ロリコン

//<4107> メガネ仲間
<4107> メガネ仲間

//<4108> 暗算日本記録保持者
<4108> 暗算日本記録保持者

//<4109> 通り魔
<4109> 通り魔

//<4110> 記憶ナシ男
<4110> 記憶ナシ男

//<4111> 音速
<4111> 音速

//<4112> 無限
<4112> 無限

//<4113> エロ侍
<4113> エロ侍

//<4114> エロエロ団ナンバー１
<4114> エロエロ団ナンバー１

//<4115> ただのエロ少年
<4115> ただのエロ少年

//<4116> ユリブサイク
<4116> ユリブサイク

//<4117> ドピュッシー
<4117> ドピュッシー

//<4118> アメリカンエロドッグ
<4118> アメリカンエロドッグ

//<4119> ゼウス
<4119> ゼウス

//<4120> 日向markⅡ
<4120> 日向markⅡ

//<4121> 糞虫
<4121> 糞虫

//<4122> 量産型日向
<4122> 量産型日向

//<4123> ？？
<4123> ？？

//<4124> 「………」
<4124> 「………」

//<4125> nothing
<4125> nothing

//<4126> nothing
<4126> nothing

//<4127> nothing
<4127> nothing

//<4128> nothing
<4128> nothing

//<4129> nothing
<4129> nothing

//<4130> 日向
<4130> 日向

//<4131> 男Ｂ
<4131> 男Ｂ

//<4132> エロエロ団総帥
<4132> エロエロ団総帥

//<4133> イケチン
<4133> イケチン

//<4134> ホモ太
<4134> ホモ太

//<4135> ひなチン
<4135> ひなチン

//<4136> 秀樹
<4136> 秀樹

//<4137> 男子生徒
<4137> 男子生徒

//<4138> ？？
<4138> ？？

//<4139> 「別に構わねーけどさ…」
<4139> 「別に構わねーけどさ…」

//<4140> 音無
<4140> 音無

//<4141> クソ坊主
<4141> クソ坊主

//<4142> 代理人
<4142> 代理人

//<4143> 微妙すぎるイケメン
<4143> 微妙すぎるイケメン

//<4144> ロリコン
<4144> ロリコン

//<4145> メガネ仲間
<4145> メガネ仲間

//<4146> 暗算日本記録保持者
<4146> 暗算日本記録保持者

//<4147> 通り魔
<4147> 通り魔

//<4148> 記憶ナシ男
<4148> 記憶ナシ男

//<4149> 音速
<4149> 音速

//<4150> 無限
<4150> 無限

//<4151> エロ侍
<4151> エロ侍

//<4152> エロエロ団ナンバー１
<4152> エロエロ団ナンバー１

//<4153> ただのエロ少年
<4153> ただのエロ少年

//<4154> ユリブサイク
<4154> ユリブサイク

//<4155> ドピュッシー
<4155> ドピュッシー

//<4156> アメリカンエロドッグ
<4156> アメリカンエロドッグ

//<4157> ゼウス
<4157> ゼウス

//<4158> 日向markⅡ
<4158> 日向markⅡ

//<4159> 糞虫
<4159> 糞虫

//<4160> 量産型日向
<4160> 量産型日向

//<4161> ？？
<4161> ？？

//<4162> 「…ぷはーーー！！」
<4162> 「…ぷはーーー！！」

//<4163> nothing
<4163> nothing

//<4164> nothing
<4164> nothing

//<4165> nothing
<4165> nothing

//<4166> nothing
<4166> nothing

//<4167> nothing
<4167> nothing

//<4168> 日向
<4168> 日向

//<4169> 男Ｂ
<4169> 男Ｂ

//<4170> エロエロ団総帥
<4170> エロエロ団総帥

//<4171> イケチン
<4171> イケチン

//<4172> ホモ太
<4172> ホモ太

//<4173> ひなチン
<4173> ひなチン

//<4174> 秀樹
<4174> 秀樹

//<4175> 男子生徒
<4175> 男子生徒

//<4176> ？？
<4176> ？？

//<4177> 「どんな深呼吸だよっ！！」
<4177> 「どんな深呼吸だよっ！！」

//<4178> 音無
<4178> 音無

//<4179> クソ坊主
<4179> クソ坊主

//<4180> 代理人
<4180> 代理人

//<4181> 微妙すぎるイケメン
<4181> 微妙すぎるイケメン

//<4182> ロリコン
<4182> ロリコン

//<4183> メガネ仲間
<4183> メガネ仲間

//<4184> 暗算日本記録保持者
<4184> 暗算日本記録保持者

//<4185> 通り魔
<4185> 通り魔

//<4186> 記憶ナシ男
<4186> 記憶ナシ男

//<4187> 音速
<4187> 音速

//<4188> 無限
<4188> 無限
